transaction_id,customer_id,rules_triggered,risk_score,transaction_amount,transaction_date,merchant_category,location,is_fraud
TXN0032410,CUST01328,R1_high_value,2,139069.5,2024-02-18 09:07:37,Shopping,Kochi,1
TXN0031966,CUST00576,R1_high_value,2,188323.54,2023-08-05 13:32:17,Salary,Bengaluru,0
TXN0031946,CUST00649,R1_high_value,2,118493.92,2024-06-22 23:00:57,Electronics,Lucknow,0
TXN0051422,CUST02141,R1_high_value,2,120000.0,2024-12-27 11:00:58,Electronics,Hyderabad,0
TXN0051341,CUST01427,R1_high_value,2,104225.34,2024-10-16 15:18:08,Education,Lucknow,0
TXN0051338,CUST00870,R1_high_value,2,133894.96,2024-12-05 15:50:40,Education,Chandigarh,0
TXN0031656,CUST00336,R1_high_value,2,119366.73,2023-01-05 06:31:00,Investment,Chennai,0
TXN0031385,CUST00374,R1_high_value,2,104744.9,2024-08-08 17:33:25,Electronics,Kolkata,0
TXN0031336,CUST00128,R1_high_value,2,160662.15,2023-07-17 22:04:12,Education,Kolkata,0
TXN0051011,CUST00034,R1_high_value,2,110290.29,2023-05-26 15:21:41,Salary,Jaipur,0
TXN0051471,CUST00232,R1_high_value,2,148332.85,2023-04-23 10:22:37,Education,Lucknow,0
TXN0051452,CUST01504,R1_high_value,2,120000.0,2023-10-31 11:07:38,Electronics,Chennai,0
TXN0032727,CUST00888,R4_spending_spike,2,67227.89,2024-03-29 15:52:00,Healthcare,Ahmedabad,0
TXN0032467,CUST01218,R1_high_value,2,126687.21,2023-05-23 06:26:34,Atm Withdrawal,Bengaluru,1
TXN0032342,CUST00867,R1_high_value,2,113342.82,2024-07-21 08:16:39,Electronics,Chennai,0
TXN0032327,CUST02908,R4_spending_spike,2,99217.44,2023-12-28 07:04:41,Education,Indore,0
TXN0032293,CUST01712,R4_spending_spike,2,76345.48,2023-02-09 08:13:31,Electronics,Surat,1
TXN0051027,CUST02026,R1_high_value,2,108047.72,2023-04-14 09:33:19,Electronics,Mumbai,0
TXN0031255,CUST02066,R1_high_value,2,178179.25,2024-06-23 21:26:48,Salary,Kochi,0
TXN0027529,CUST01216,R1_high_value,2,163689.22,2024-06-12 19:25:00,Salary,Bhopal,0
TXN0027581,CUST01909,R4_spending_spike,2,62781.7,2024-05-02 21:09:01,Electronics,Mumbai,0
TXN0053107,CUST01610,R4_spending_spike,2,71581.75,2024-01-22 13:58:10,Travel,Ahmedabad,0
TXN0026836,CUST00948,R4_spending_spike,2,48048.69,2023-12-16 12:49:10,Electronics,Chandigarh,0
TXN0026855,CUST02026,R1_high_value,2,127219.86,2023-10-24 08:01:06,Salary,Mumbai,0
TXN0027043,CUST02978,R4_spending_spike,2,71919.42,2024-07-12 18:52:58,Electronics,Bhopal,0
TXN0026664,CUST02690,R4_spending_spike,2,75000.0,2024-12-04 06:14:50,Shopping,Mumbai,0
TXN0026677,CUST00572,R4_spending_spike,2,69861.86,2024-09-23 06:33:02,Electronics,Surat,0
TXN0027131,CUST01504,R1_high_value,2,146050.53,2024-05-25 21:04:18,Education,Chennai,0
TXN0026873,CUST00135,R1_high_value,2,104555.51,2024-02-29 23:41:52,Electronics,Chandigarh,0
TXN0026880,CUST00789,R1_high_value,2,105390.61,2024-11-07 14:59:00,Electronics,Bengaluru,0
TXN0026893,CUST00684,R1_high_value,2,120000.0,2023-12-18 06:06:27,Electronics,Mumbai,0
TXN0053294,CUST00104,R1_high_value,2,282307.29,2024-12-03 08:27:09,Investment,Chandigarh,0
TXN0053368,CUST02148,R1_high_value,2,104016.64,2023-09-03 15:51:34,Electronics,Delhi,0
TXN0026215,CUST00919,R1_high_value,2,164518.86,2024-04-15 14:02:13,Investment,Lucknow,0
TXN0029907,CUST01884,R1_high_value,2,114847.56,2023-03-26 19:41:23,Electronics,Delhi,1
TXN0025072,CUST00158,R1_high_value,2,108802.41,2024-07-10 14:10:07,Investment,Kolkata,0
TXN0025070,CUST00211,R1_high_value,2,100530.32,2023-06-18 13:42:56,Education,Chandigarh,0
TXN0025026,CUST01984,R1_high_value,2,104004.62,2023-09-13 09:20:25,Education,Kolkata,0
TXN0053592,CUST01928,R1_high_value,2,119713.44,2023-07-24 13:35:10,Electronics,Lucknow,0
TXN0053555,CUST00413,R1_high_value,2,153900.77,2023-06-19 16:48:56,Salary,Chennai,0
TXN0053533,CUST01034,R1_high_value,2,100264.49,2024-08-09 21:50:20,Education,Mumbai,0
TXN0053475,CUST00038,R4_spending_spike,2,90000.0,2024-06-18 19:57:02,Travel,Chennai,0
TXN0053124,CUST00810,R1_high_value,2,174068.38,2024-11-21 07:35:55,Investment,Delhi,0
TXN0026465,CUST02591,R1_high_value,2,120000.0,2024-11-22 13:24:52,Electronics,Mumbai,0
TXN0026387,CUST01435,R1_high_value,2,106658.61,2023-06-30 22:39:11,Education,Mumbai,0
TXN0026608,CUST01034,R1_high_value,2,110422.61,2024-09-08 21:34:55,Education,Mumbai,0
TXN0026567,CUST02123,R4_spending_spike,2,78568.1,2024-06-20 16:45:32,Travel,Kolkata,0
TXN0026154,CUST01938,R1_high_value,2,152980.62,2023-07-09 21:57:05,Investment,Bengaluru,0
TXN0026134,CUST00246,R4_spending_spike,2,75000.0,2024-05-13 11:50:43,Insurance,Surat,0
TXN0026097,CUST00240,R1_high_value,2,120893.43,2023-10-01 22:26:01,Education,Surat,0
TXN0026473,CUST01206,R4_spending_spike,2,91065.08,2024-07-24 19:50:20,Electronics,Pune,0
TXN0025251,CUST01474,R4_spending_spike,2,63577.68,2024-11-13 21:07:21,Insurance,Bengaluru,0
TXN0027765,CUST02816,R4_spending_spike,2,90954.88,2023-09-14 16:54:01,Salary,Indore,0
TXN0027723,CUST00679,R4_spending_spike,2,46966.89,2023-02-24 16:55:01,Shopping,Bengaluru,0
TXN0052660,CUST01045,R1_high_value,2,121566.03,2023-07-24 21:13:59,Education,Indore,0
TXN0052612,CUST02482,R1_high_value,2,186718.67,2023-07-09 05:34:32,Salary,Bengaluru,0
TXN0027904,CUST00179,R1_high_value,2,114192.02,2024-12-30 23:29:22,Electronics,Mumbai,0
TXN0028839,CUST00097,R1_high_value,2,100872.56,2024-01-30 13:13:13,Salary,Bhopal,0
TXN0028964,CUST01039,R1_high_value,2,105433.4,2024-03-27 18:29:02,Groceries,Surat,1
TXN0027499,CUST02790,R1_high_value,2,120000.0,2024-09-01 19:04:18,Electronics,Chandigarh,0
TXN0028929,CUST01100,R1_high_value,2,107855.88,2023-08-12 05:31:36,Electronics,Bengaluru,0
TXN0028918,CUST01241,R4_spending_spike,2,40454.46,2023-01-20 23:45:35,Travel,Ahmedabad,0
TXN0028519,CUST02863,R4_spending_spike,2,85169.49,2023-06-27 13:52:28,Electronics,Indore,0
TXN0052415,CUST00291,R1_high_value,2,120000.0,2024-05-31 22:30:10,Electronics,Chennai,0
TXN0052217,CUST02988,R1_high_value,2,120000.0,2023-05-25 16:12:48,Electronics,Chennai,0
TXN0028574,CUST02916,R4_spending_spike,2,54939.33,2023-12-24 08:50:43,Investment,Delhi,0
TXN0029515,CUST02083,R1_high_value,2,356875.7,2023-12-14 20:01:45,Investment,Delhi,0
TXN0029416,CUST00303,R1_high_value,2,182985.92,2024-04-10 06:18:00,Salary,Mumbai,0
TXN0028950,CUST02679,R4_spending_spike,2,51368.62,2024-10-30 05:11:39,Atm Withdrawal,Surat,0
TXN0027481,CUST02055,R1_high_value,2,120000.0,2024-01-11 17:58:22,Electronics,Lucknow,0
TXN0027349,CUST01489,R1_high_value,2,120000.0,2024-04-01 23:56:13,Electronics,Ahmedabad,0
TXN0027338,CUST01877,R1_high_value,2,155092.87,2023-01-15 17:54:54,Salary,Mumbai,0
TXN0027312,CUST01680,R1_high_value,2,106168.97,2023-04-10 12:23:41,Salary,Kochi,0
TXN0052786,CUST00457,R1_high_value,2,111023.1,2024-06-07 05:00:56,Electronics,Surat,0
TXN0052693,CUST02109,R4_spending_spike,2,82119.54,2024-02-18 12:50:30,Travel,Kochi,0
TXN0027390,CUST00533,R1_high_value,2,107245.65,2024-08-02 16:56:18,Electronics,Bhopal,0
TXN0027829,CUST01857,R1_high_value,2,105170.94,2023-12-02 18:31:00,Electronics,Hyderabad,0
TXN0052922,CUST01451,R1_high_value,2,120507.78,2023-06-24 16:43:47,Salary,Kolkata,0
TXN0052881,CUST01016,R1_high_value,2,120000.0,2024-10-12 07:57:00,Electronics,Hyderabad,0
TXN0027977,CUST02937,R1_high_value,2,102299.15,2023-10-05 09:13:46,Investment,Surat,0
TXN0027930,CUST02140,R1_high_value,2,118028.02,2023-04-26 07:48:54,Education,Chennai,0
TXN0028390,CUST01254,R1_high_value,2,131970.57,2023-11-20 06:09:27,Dining,Delhi,1
TXN0028178,CUST01351,R1_high_value,2,111553.71,2024-12-23 11:04:20,Salary,Bhopal,0
TXN0027647,CUST01001,R1_high_value,2,114923.83,2024-02-06 23:46:43,Salary,Bhopal,0
TXN0028116,CUST01453,R1_high_value,2,102599.59,2024-10-27 23:13:52,Electronics,Chennai,0
TXN0027068,CUST00031,R1_high_value,2,107365.85,2024-05-16 14:31:03,Unknown,Chandigarh,0
TXN0008074,CUST01946,R1_high_value,2,116768.99,2024-09-20 11:30:11,Electronics,Pune,0
TXN0008085,CUST02431,R4_spending_spike,2,90000.0,2024-08-23 14:50:20,Travel,Chennai,0
TXN0058970,CUST01846,R4_spending_spike,2,92417.47,2024-10-16 17:29:20,Electronics,Lucknow,0
TXN0059034,CUST02020,R1_high_value,2,104137.58,2023-03-10 07:27:10,Electronics,Bhopal,0
TXN0059154,CUST01417,R4_spending_spike,2,99294.73,2023-11-18 12:45:57,Electronics,Bengaluru,0
TXN0006387,CUST02202,R1_high_value,2,126833.58,2024-03-26 12:23:08,Education,Bengaluru,0
TXN0006622,CUST00995,R1_high_value,2,121365.72,2023-01-02 19:54:13,Fuel,Chennai,1
TXN0006768,CUST00843,R4_spending_spike,2,76338.72,2024-07-25 16:54:49,Travel,Kochi,0
TXN0006786,CUST02547,R4_spending_spike,2,54142.04,2023-04-20 08:52:51,Shopping,Hyderabad,0
TXN0007174,CUST02583,R1_high_value,2,141225.89,2024-02-24 09:15:12,Education,Chandigarh,0
TXN0007224,CUST02435,R4_spending_spike,2,89708.53,2024-07-16 21:22:00,Investment,Ahmedabad,0
TXN0007256,CUST00816,R1_high_value,2,120000.0,2024-03-29 10:48:00,Electronics,Chandigarh,0
TXN0006964,CUST00884,R4_spending_spike,2,90923.32,2024-08-22 18:00:59,Electronics,Bengaluru,0
TXN0006988,CUST01450,R1_high_value,2,137902.25,2023-02-11 14:23:14,Investment,Unknown,0
TXN0007030,CUST02237,R1_high_value,2,220547.33,2024-03-15 20:27:06,Investment,Lucknow,0
TXN0016890,CUST01288,R1_high_value,2,120000.0,2023-02-20 22:57:49,Electronics,Pune,0
TXN0006200,CUST01420,R1_high_value,2,107766.95,2024-07-03 08:04:14,Electronics,Hyderabad,0
TXN0006103,CUST02839,R1_high_value,2,104145.61,2024-06-29 13:19:08,Electronics,Ahmedabad,0
TXN0006095,CUST02972,R4_spending_spike,2,81303.59,2023-07-02 11:03:28,Education,Kochi,0
TXN0005886,CUST00266,R1_high_value,2,156485.07,2024-09-24 13:01:20,Investment,Chandigarh,0
TXN0005874,CUST01712,R4_spending_spike,2,68579.77,2024-09-15 18:36:28,Electronics,Kolkata,0
TXN0006326,CUST01022,R4_spending_spike,2,90000.0,2023-07-26 05:22:38,Travel,Delhi,0
TXN0006062,CUST00298,R1_high_value,2,174049.82,2024-02-09 18:04:56,Salary,Chandigarh,0
TXN0007364,CUST00083,R4_spending_spike,2,86996.28,2023-09-20 17:27:23,Electronics,Chennai,0
TXN0005940,CUST00693,R1_high_value,2,120000.0,2023-06-09 15:02:03,Electronics,Surat,0
TXN0059381,CUST00602,R1_high_value,2,129582.87,2023-07-24 18:05:54,Investment,Mumbai,0
TXN0059276,CUST01002,R1_high_value,2,125634.96,2024-11-24 13:21:42,Education,Bhopal,0
TXN0059264,CUST01881,R1_high_value,2,182355.07,2024-04-23 11:26:44,Education,Pune,0
TXN0059243,CUST00763,R1_high_value,2,113718.07,2023-04-17 23:08:00,Salary,Delhi,0
TXN0059216,CUST02552,R1_high_value,2,114818.23,2023-04-14 19:16:21,Electronics,Kochi,0
TXN0059205,CUST01059,R1_high_value,2,109670.62,2023-08-17 13:17:27,Electronics,Jaipur,0
TXN0007463,CUST00476,R1_high_value,2,115132.65,2023-12-07 05:10:23,Education,Jaipur,0
TXN0006002,CUST01928,R1_high_value,2,120000.0,2023-07-17 12:03:36,Electronics,Lucknow,0
TXN0009680,CUST02907,R1_high_value,2,139802.12,2023-06-19 12:01:10,Education,Chandigarh,0
TXN0009355,CUST02744,R1_high_value,2,129149.63,2023-12-28 17:26:47,Investment,Bhopal,0
TXN0009580,CUST02460,R1_high_value,2,118835.0,2023-06-22 19:36:33,Investment,Lucknow,0
TXN0009624,CUST01120,R1_high_value,2,127681.72,2024-12-15 22:40:37,Investment,Delhi,0
TXN0009631,CUST00025,R4_spending_spike,2,97453.84,2023-05-15 14:38:32,Electronics,Surat,0
TXN0058497,CUST02140,R1_high_value,2,185354.68,2023-09-23 13:54:39,Investment,Chennai,0
TXN0058594,CUST02881,R1_high_value,2,113734.79,2023-08-03 22:25:15,Electronics,Kochi,0
TXN0008304,CUST00308,R1_high_value,2,153332.98,2023-06-28 09:25:47,Salary,Delhi,0
TXN0008519,CUST02022,R4_spending_spike,2,95853.01,2024-06-08 06:30:27,Electronics,Indore,0
TXN0008661,CUST02434,R1_high_value,2,120000.0,2024-04-01 19:24:36,Electronics,Chandigarh,0
TXN0058492,CUST02722,R1_high_value,2,120000.0,2024-12-28 20:15:58,Electronics,Hyderabad,0
TXN0008734,CUST00733,R4_spending_spike,2,60682.59,2023-01-20 21:41:35,Healthcare,Chandigarh,0
TXN0008739,CUST00611,R1_high_value,2,120000.0,2023-03-19 07:52:45,Electronics,Bhopal,0
TXN0008769,CUST02009,R4_spending_spike,2,69040.59,2024-12-09 22:45:05,Electronics,Kolkata,0
TXN0008846,CUST01745,R1_high_value,2,120000.0,2023-10-07 08:43:07,Electronics,Lucknow,0
TXN0008055,CUST00661,R1_high_value,2,174662.03,2024-09-11 20:12:13,Investment,Delhi,0
TXN0008374,CUST02598,R1_high_value,2,150406.3,2024-11-24 05:08:00,Investment,Kochi,0
TXN0007998,CUST01781,R4_spending_spike,2,97860.29,2023-10-04 07:16:06,Education,Jaipur,0
TXN0007943,CUST01087,R1_high_value,2,107171.06,2023-08-08 11:43:40,Electronics,Kolkata,0
TXN0007879,CUST02370,R1_high_value,2,100148.42,2023-07-19 08:33:44,Electronics,Pune,0
TXN0058756,CUST00420,R4_spending_spike,2,86039.47,2023-02-24 09:48:05,Electronics,Delhi,0
TXN0058654,CUST00147,R4_spending_spike,2,75000.0,2023-12-02 11:32:24,Shopping,Ahmedabad,0
TXN0008018,CUST00448,R1_high_value,2,106761.47,2024-09-09 07:12:20,Electronics,Hyderabad,0
TXN0009309,CUST01744,R1_high_value,2,103000.02,2023-01-14 10:14:07,Electronics,Hyderabad,0
TXN0007619,CUST01039,R1_high_value,2,257608.59,2023-08-22 08:41:07,Investment,Kolkata,0
TXN0058893,CUST01239,R1_high_value,2,102169.45,2024-05-18 08:04:00,Electronics,Chennai,0
TXN0058862,CUST00312,R1_high_value,2,116098.2,2024-01-14 10:00:03,Education,Lucknow,0
TXN0058807,CUST02919,R1_high_value,2,116964.96,2023-03-20 16:00:35,Salary,Ahmedabad,0
TXN0008976,CUST00454,R1_high_value,2,120000.0,2023-11-09 08:18:28,Electronics,Bhopal,0
TXN0008948,CUST01927,R4_spending_spike,2,98149.95,2024-06-17 22:52:34,Salary,Chandigarh,0
TXN0008883,CUST01779,R1_high_value,2,118951.15,2023-10-30 09:07:47,Salary,Bhopal,0
TXN0008872,CUST01223,R1_high_value,2,187469.55,2023-11-13 07:34:45,Salary,Indore,0
TXN0008002,CUST02426,R1_high_value,2,134272.61,2024-06-08 05:03:09,Salary,Pune,0
TXN0002509,CUST02473,R4_spending_spike,2,68208.25,2024-08-11 20:12:23,Electronics,Chennai,0
TXN0002673,CUST00270,R1_high_value,2,115963.69,2024-06-21 08:36:00,Salary,Delhi,0
TXN0002698,CUST01818,R1_high_value,2,121089.04,2024-03-20 12:21:03,Education,Chennai,0
TXN0002742,CUST02329,R1_high_value,2,168294.06,2023-04-07 13:26:19,Fuel,Kochi,1
TXN0002760,CUST00414,R1_high_value,2,105033.41,2024-09-17 17:07:44,Electronics,Ahmedabad,0
TXN0002767,CUST02237,R1_high_value,2,197592.81,2023-08-14 08:17:11,Fuel,Jaipur,1
TXN0002830,CUST02770,R1_high_value,2,196170.24,2024-05-14 23:34:36,Investment,Ahmedabad,0
TXN0002844,CUST00155,R1_high_value,2,120000.0,2024-07-01 18:16:04,Electronics,Mumbai,0
TXN0002922,CUST00569,R1_high_value,2,195002.21,2023-08-22 11:07:40,Education,Pune,0
TXN0003393,CUST00604,R1_high_value,2,180590.76,2023-11-07 05:58:59,Salary,Pune,0
TXN0003418,CUST02606,R1_high_value,2,113817.36,2024-09-03 12:10:45,Electronics,Kolkata,0
TXN0003043,CUST01176,R1_high_value,2,101466.66,2024-07-15 14:26:03,Salary,Bhopal,0
TXN0003063,CUST01353,R1_high_value,2,120000.0,2023-06-18 17:40:29,Electronics,Chandigarh,0
TXN0000961,CUST00763,R1_high_value,2,115106.95,2024-06-23 10:23:21,Education,Delhi,0
TXN0000976,CUST01744,R1_high_value,2,120000.0,2023-07-22 17:45:21,Electronics,Hyderabad,0
TXN0006209,CUST02534,R1_high_value,2,120000.0,2023-12-23 14:50:05,Electronics,Chennai,0
TXN0046486,CUST01877,R1_high_value,2,120000.0,2024-06-08 14:40:00,Electronics,Mumbai,0
TXN0046416,CUST00253,R1_high_value,2,119412.81,2024-05-18 10:54:36,Electronics,Delhi,0
TXN0046853,CUST00823,R1_high_value,2,225000.0,2024-05-15 07:45:58,Education,Pune,0
TXN0046830,CUST02563,R1_high_value,2,118141.03,2023-12-14 11:05:29,Electronics,Chennai,0
TXN0046197,CUST02978,R4_spending_spike,2,69826.31,2023-02-23 14:57:00,Travel,Delhi,0
TXN0045990,CUST02938,R1_high_value,2,111616.32,2023-08-05 06:39:04,Electronics,Delhi,0
TXN0045940,CUST02848,R1_high_value,2,111894.2,2023-11-04 21:54:58,Salary,Pune,0
TXN0000584,CUST00250,R4_spending_spike,2,60731.97,2024-06-15 19:37:35,Shopping,Surat,0
TXN0001503,CUST00665,R4_spending_spike,2,85105.72,2024-01-07 19:26:05,Electronics,Bengaluru,0
TXN0001470,CUST02085,R1_high_value,2,110502.71,2024-12-23 17:43:23,Dining,Chennai,1
TXN0001379,CUST00921,R1_high_value,2,138617.05,2024-11-21 07:23:29,Education,Chennai,0
TXN0001257,CUST02729,R1_high_value,2,137660.03,2024-11-26 19:16:45,Salary,Mumbai,0
TXN0001187,CUST02512,R1_high_value,2,104503.47,2024-12-22 06:28:45,Salary,Jaipur,0
TXN0001145,CUST01689,R4_spending_spike,2,72600.25,2024-09-27 15:29:00,Shopping,Kochi,0
TXN0001038,CUST02147,R1_high_value,2,140433.81,2023-10-10 09:15:20,Investment,Bengaluru,0
TXN0000620,CUST00548,R1_high_value,2,125275.16,2023-09-29 08:18:36,Salary,Chennai,0
TXN0047253,CUST01473,R1_high_value,2,101997.95,2024-01-02 05:18:43,Electronics,Ahmedabad,0
TXN0004687,CUST00407,R4_spending_spike,2,75000.0,2023-02-09 12:30:14,Shopping,Bhopal,0
TXN0004473,CUST00808,R1_high_value,2,120000.0,2024-09-06 09:09:03,Electronics,Kochi,0
TXN0004465,CUST02372,R1_high_value,2,120000.0,2024-12-04 10:49:39,Electronics,Ahmedabad,0
TXN0004464,CUST01190,R1_high_value,2,101427.19,2024-09-13 21:04:39,Education,Surat,0
TXN0059803,CUST02849,R1_high_value,2,120000.0,2024-11-24 12:39:27,Electronics,Bengaluru,0
TXN0059727,CUST02623,R4_spending_spike,2,75000.0,2024-03-03 13:10:55,Shopping,Jaipur,0
TXN0005708,CUST01694,R1_high_value,2,120000.0,2023-09-27 16:38:56,Electronics,Hyderabad,0
TXN0002804,CUST02631,R1_high_value,2,126701.66,2023-03-13 16:05:17,Salary,Pune,0
TXN0005557,CUST01521,R1_high_value,2,118217.59,2023-07-02 10:04:21,Entertainment,Bhopal,1
TXN0005516,CUST00693,R1_high_value,2,127036.0,2023-01-26 06:01:02,Utilities,Surat,0
TXN0005475,CUST00116,R1_high_value,2,120000.0,2024-02-14 12:46:00,Electronics,Delhi,0
TXN0005458,CUST01105,R1_high_value,2,113608.28,2024-02-11 09:54:58,Education,Kochi,0
TXN0005325,CUST00535,R1_high_value,2,124590.18,2024-03-13 19:37:07,Education,Jaipur,0
TXN0005161,CUST02630,R1_high_value,2,103042.67,2023-06-01 09:18:52,Salary,Kolkata,0
TXN0059556,CUST01562,R1_high_value,2,186070.18,2024-08-29 09:27:46,Investment,Surat,0
TXN0059553,CUST00159,R1_high_value,2,111716.3,2024-10-25 11:57:00,Education,Pune,0
TXN0005676,CUST01541,R4_spending_spike,2,79916.7,2023-05-20 09:25:15,Electronics,Mumbai,0
TXN0003826,CUST00775,R1_high_value,2,110912.91,2023-09-16 16:08:00,Entertainment,Lucknow,1
TXN0003648,CUST02628,R4_spending_spike,2,90000.0,2023-12-25 10:03:45,Travel,Surat,0
TXN0003565,CUST00087,R1_high_value,2,116956.66,2023-03-05 21:36:00,Electronics,Kochi,0
TXN0003560,CUST00654,R1_high_value,2,133263.63,2023-06-07 15:52:17,Salary,Kochi,0
TXN0003510,CUST02985,R1_high_value,2,103152.88,2023-11-08 21:02:42,Electronics,Indore,0
TXN0003494,CUST00329,R4_spending_spike,2,90000.0,2023-07-22 18:03:14,Travel,Jaipur,0
TXN0003477,CUST02755,R1_high_value,2,105524.71,2024-07-07 05:37:41,Salary,Delhi,0
TXN0004861,CUST01703,R1_high_value,2,101523.21,2024-03-08 07:51:53,Electronics,Ahmedabad,0
TXN0003327,CUST01754,R1_high_value,2,120000.0,2023-11-01 19:06:51,Electronics,Chandigarh,0
TXN0060000,CUST00784,R1_high_value,2,166776.14,2024-03-04 16:51:14,Salary,Jaipur,0
TXN0059949,CUST00473,R1_high_value,2,115915.21,2023-08-13 14:52:31,Investment,Delhi,0
TXN0005042,CUST00242,R1_high_value,2,116535.72,2023-12-11 19:06:02,Salary,Pune,0
TXN0004943,CUST00276,R4_spending_spike,2,87461.72,2023-11-02 16:55:57,Education,Pune,0
TXN0004942,CUST01230,R4_spending_spike,2,69089.08,2023-09-17 06:44:04,Shopping,Kolkata,0
TXN0004926,CUST02043,R4_spending_spike,2,71709.65,2023-12-20 08:18:44,Atm Withdrawal,Chandigarh,0
TXN0004883,CUST00007,R1_high_value,2,187403.44,2023-05-26 10:31:33,Investment,Indore,0
TXN0003364,CUST00312,R1_high_value,2,126938.18,2024-03-06 07:19:08,Salary,Lucknow,0
TXN0056704,CUST00454,R1_high_value,2,106593.14,2024-07-21 14:11:27,Electronics,Bhopal,0
TXN0014914,CUST01881,R1_high_value,2,161218.12,2023-01-02 12:06:58,Salary,Pune,0
TXN0015211,CUST00429,R1_high_value,2,101963.04,2024-11-10 17:24:45,Electronics,Chennai,0
TXN0015217,CUST01158,R4_spending_spike,2,98398.49,2023-11-13 23:06:40,Unknown,Kochi,0
TXN0056480,CUST00588,R1_high_value,2,115050.1,2024-07-06 09:53:55,Unknown,Kochi,0
TXN0056501,CUST02574,R1_high_value,2,114668.7,2023-07-30 11:22:20,Electronics,Bengaluru,0
TXN0015488,CUST02768,R1_high_value,2,142698.05,2024-07-06 07:12:06,Salary,Delhi,0
TXN0015519,CUST02044,R1_high_value,2,159445.75,2023-12-12 16:27:08,Salary,Chennai,0
TXN0015556,CUST01108,R1_high_value,2,197034.01,2024-07-31 23:32:11,Investment,Kolkata,0
TXN0056826,CUST01288,R1_high_value,2,195946.28,2024-09-13 12:47:44,Salary,Pune,0
TXN0056951,CUST02063,R1_high_value,2,100480.13,2024-06-10 19:53:21,Education,Chennai,0
TXN0014532,CUST01459,R1_high_value,2,293639.69,2023-01-23 06:47:18,Investment,Kochi,0
TXN0014577,CUST02706,R1_high_value,2,120000.0,2024-11-23 17:32:46,Electronics,Chennai,0
TXN0014343,CUST00806,R1_high_value,2,120000.0,2024-01-25 06:31:29,Electronics,Ahmedabad,0
TXN0014351,CUST00626,R1_high_value,2,106624.93,2023-09-03 05:36:31,Electronics,Kochi,0
TXN0009663,CUST01025,R1_high_value,2,132826.31,2024-01-10 18:01:40,Salary,Bengaluru,0
TXN0014060,CUST02105,R1_high_value,2,192012.82,2024-12-26 06:26:59,Salary,Ahmedabad,0
TXN0013974,CUST02067,R4_spending_spike,2,51640.18,2024-03-22 05:09:16,Travel,Lucknow,0
TXN0013903,CUST01776,R4_spending_spike,2,93563.49,2023-12-26 12:09:38,Electronics,Ahmedabad,0
TXN0013866,CUST01367,R1_high_value,2,136584.44,2023-05-20 16:36:53,Salary,Mumbai,0
TXN0057014,CUST02855,R1_high_value,2,106437.68,2024-03-28 08:34:44,Investment,Indore,0
TXN0056993,CUST00742,R1_high_value,2,106269.91,2023-12-02 15:42:27,Salary,Pune,0
TXN0013517,CUST01452,R1_high_value,2,142819.8,2024-05-11 11:00:08,Salary,Pune,0
TXN0014706,CUST00062,R4_spending_spike,2,90000.0,2024-04-07 06:30:26,Travel,Hyderabad,0
TXN0013504,CUST02157,R1_high_value,2,103799.72,2024-09-19 19:33:16,Electronics,Kochi,0
TXN0057250,CUST01956,R1_high_value,2,153522.65,2023-06-29 23:07:37,Groceries,Bengaluru,1
TXN0015049,CUST01483,R1_high_value,2,149611.05,2024-05-11 07:01:00,Salary,Delhi,0
TXN0015014,CUST00586,R1_high_value,2,131041.62,2024-03-22 06:37:26,Entertainment,Bengaluru,1
TXN0014990,CUST02390,R1_high_value,2,159757.77,2024-03-01 23:14:47,Investment,Chandigarh,0
TXN0014469,CUST02210,R1_high_value,2,216029.84,2024-11-12 19:06:16,Investment,Kolkata,0
TXN0014842,CUST02540,R1_high_value,2,120000.0,2023-12-19 07:40:46,Electronics,Chennai,0
TXN0014743,CUST01451,R1_high_value,2,155312.64,2024-02-19 12:08:22,Salary,Ahmedabad,0
TXN0013508,CUST02217,R1_high_value,2,103681.55,2023-08-14 22:20:55,Electronics,Bhopal,0
TXN0016759,CUST00232,R1_high_value,2,145897.57,2024-06-20 09:01:21,Salary,Lucknow,0
TXN0056085,CUST00490,R4_spending_spike,2,77988.64,2024-01-10 18:55:28,Electronics,Bengaluru,0
